id,minority,female,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
4160,0,1,5,2,68.98,3,10,1
4161,0,1,2,3,64.99,5,19,1
4162,0,1,3,1,141.98,2,13,0
4163,0,1,2,2,58.99,1,14,0
4164,1,1,1,0,0,3,11,0
4165,0,1,2,0,0,3,20,0
4166,1,0,1,2,60.99,7,3,0
4167,0,0,3,1,55.99,7,5,1
4168,1,1,1,1,44.99,4,18,0
4169,0,0,1,0,0,1,12,0
4170,0,0,1,0,0,4,6,0
4171,0,1,3,0,0,4,14,1
4172,0,0,3,2,167.97,7,7,0
4173,0,1,2,5,55.99,4,29,0
4174,1,1,1,0,0,4,14,0
4175,0,1,2,3,121.98,1,9,1
4176,1,1,1,0,0,1,17,0
4177,0,1,1,4,129.98,2,21,0
4178,1,1,1,6,56.49,6,26,0
4179,0,0,3,3,67.99,1,7,0
4180,0,0,2,0,0,3,3,0
4181,1,1,1,4,47.99,4,18,0
4182,0,0,2,3,64.99,4,17,0
4183,1,1,1,0,0,0,31,0
4184,0,1,3,0,0,6,25,1
4185,0,1,2,4,105.98,1,16,0
4186,1,0,1,3,56.49,7,14,0
4187,0,1,3,0,0,2,26,1
4188,1,0,1,4,170.97,1,9,0
4189,1,0,1,2,38.99,2,7,0
4190,0,1,3,4,63.99,5,20,0
4191,0,0,2,2,44.99,7,19,1
4192,0,0,4,4,86.49,2,3,0
4193,0,0,3,0,0,3,3,0
4194,1,0,1,1,73.49,6,18,1
4195,0,1,3,1,57.49,5,24,1
4196,0,0,2,5,44.99,5,9,1
4197,0,0,2,6,277.96,0,12,0
4198,0,0,2,3,60.49,6,11,1
4199,0,0,1,3,126.98,6,11,0
4200,0,1,3,5,57.99,2,11,0
4201,0,1,1,0,0,3,21,1
4202,0,1,2,2,109.98,6,14,1
4203,0,0,2,1,99.98,5,10,0
4204,0,1,3,0,0,4,31,0
4205,0,0,1,1,70.99,3,12,0
4206,0,0,2,4,48.49,2,3,1
4207,0,1,2,0,0,6,13,0
4208,0,1,4,2,61.99,2,13,0
4209,0,0,3,2,62.49,4,1,0
4210,1,0,2,0,0,4,2,1
4211,0,0,2,2,214.47,3,12,0
4212,0,0,1,0,0,1,8,0
4213,1,1,1,3,96.98,6,16,0
4214,0,1,1,1,65.99,2,23,0
4215,0,0,1,3,48.99,4,14,0
4216,0,0,1,5,133.98,6,6,1
4217,0,1,3,0,0,0,19,0
4218,0,0,2,1,191.97,4,10,1
4219,1,0,1,1,63.99,6,12,0
4220,1,1,1,2,47.99,4,14,0
4221,0,1,2,5,63.99,1,13,0
4222,0,1,1,1,131.98,3,27,0
4223,0,1,2,2,139.98,4,16,1
4224,0,0,1,1,75.98,0,7,1
4225,0,1,1,0,0,2,15,1
4226,0,1,2,1,197.97,1,14,0
4227,0,1,2,5,78.49,6,17,0
4228,0,1,3,0,0,4,11,1
4229,0,0,3,2,65.99,2,1,0
4230,1,1,4,0,0,2,11,0
4231,0,0,4,0,0,5,11,0
4232,0,1,3,1,59.99,3,14,0
4233,0,0,4,0,0,3,11,1
4234,0,1,2,1,59.99,7,21,1
4235,0,0,2,0,0,3,2,0
4236,0,1,2,12,50.49,0,19,1
4237,0,1,3,8,62.99,6,16,0
4238,1,1,3,1,129.98,2,15,1
4239,0,0,3,4,50.49,0,9,0
4240,0,1,3,11,95.98,1,19,0
4241,0,1,5,5,69.99,1,27,0
4242,0,1,3,0,0,6,11,0
4243,0,1,4,5,40.99,1,15,0
4244,0,0,2,1,119.98,0,1,0
4245,0,1,3,1,134.98,5,17,0
4246,0,1,4,0,0,4,15,0
4247,0,1,3,10,62.99,6,29,1
4248,0,1,1,2,63.99,5,17,0
4249,1,0,1,0,0,4,10,0
4250,0,0,3,3,61.99,6,4,0
4251,1,0,1,1,45.99,2,18,0
4252,0,0,2,2,55.99,6,8,0
4253,0,1,2,1,66.99,5,13,1
4254,0,1,1,1,60.99,5,18,0
4255,0,1,3,0,0,5,17,0
4256,0,1,3,1,65.99,4,21,0
4257,1,1,3,2,61.99,1,22,0
4258,1,1,1,7,63.49,5,27,0
4259,0,1,1,4,60.49,0,8,1
4260,0,0,2,1,67.99,0,2,1
4261,0,0,2,2,112.98,4,4,0
4262,0,0,2,2,245.96,3,8,0
4263,0,1,3,0,0,4,20,0
4264,0,0,1,1,50.49,6,21,0
4265,1,0,1,0,0,5,1,1
4266,0,1,1,1,67.99,5,18,1
4267,0,0,4,2,74.99,5,14,0
4268,0,0,1,2,60.99,0,12,0
4269,0,0,2,2,76.99,6,10,1
4270,0,1,3,3,131.98,0,16,0
4271,0,1,1,2,91.98,0,23,1
4272,0,0,3,1,33.49,3,14,0
4273,0,0,1,1,72.99,6,8,0
4274,0,0,1,2,91.99,5,3,0
4275,1,1,3,0,0,0,16,1
4276,0,1,3,4,71.99,4,19,0
4277,0,1,2,8,134.98,3,15,1
4278,0,0,1,1,61.49,4,18,0
4279,0,1,3,1,39.99,2,20,0
4280,0,1,3,3,66.49,4,22,0
4281,0,0,2,1,182.97,4,13,1
4282,0,1,3,3,134.98,6,23,1
4283,0,1,2,0,0,0,17,0
4284,1,0,1,4,143.98,4,6,1
4285,0,1,3,1,40.99,0,11,0
4286,1,0,2,5,70.99,7,6,0
4287,0,1,2,0,0,0,25,0
4288,0,1,3,6,64.49,6,19,0
4289,0,0,1,2,104.98,5,8,1
4290,1,1,1,8,55.99,7,29,0
4291,1,0,1,6,59.99,4,16,1
4292,0,0,1,0,0,1,1,1
4293,1,1,1,0,0,7,21,0
4294,0,0,2,3,64.99,5,10,1
4295,1,0,1,0,0,1,17,0
4296,0,1,3,3,53.49,5,21,0
4297,0,0,1,1,69.99,7,2,0
4298,0,1,1,3,202.47,2,20,0
4299,0,1,2,2,108.98,6,20,0
4300,0,0,3,0,0,0,17,0
4301,0,1,3,2,147.98,1,10,0
4302,0,0,3,10,94.47,0,5,0
4303,1,0,1,4,60.99,5,11,1
4304,0,1,3,3,66.99,2,19,0
4305,0,1,5,13,45.99,1,18,1
4306,0,1,1,1,135.98,6,23,1
4307,0,1,5,4,200.97,0,24,0
4308,0,0,2,0,0,4,15,0
4309,1,1,1,1,111.98,0,17,0
4310,0,1,4,0,0,2,13,0
4311,0,1,3,1,67.99,1,17,0
4312,0,1,4,1,79.99,4,21,0
4313,1,0,1,0,0,3,13,0
4314,1,1,3,2,56.99,5,21,0
4315,0,0,3,0,0,1,13,1
4316,0,1,4,6,54.99,2,23,0
4317,1,1,1,0,0,1,10,0
4318,0,1,2,5,99.98,0,22,0
4319,0,0,2,0,0,1,3,0
4320,0,0,1,4,197.97,0,9,1
4321,0,0,3,1,48.99,0,2,0
4322,0,0,3,2,56.49,6,8,0
4323,0,0,2,1,65.49,1,13,0
4324,0,1,3,2,70.49,5,22,0
4325,0,0,2,1,57.49,5,4,1
4326,0,1,2,8,188.97,5,14,1
4327,0,0,1,0,0,4,18,1
4328,0,1,3,0,0,5,16,1
4329,1,1,1,2,67.49,1,19,0
4330,1,1,1,3,46.99,5,16,0
4331,0,0,1,1,71.99,1,9,0
4332,0,0,3,2,38.99,5,1,1
4333,0,1,4,2,71.99,0,17,0
4334,0,0,2,0,0,3,14,0
4335,0,1,3,0,0,5,16,0
4336,0,1,3,1,71.99,1,28,0
4337,0,0,1,1,53.99,4,16,0
4338,0,0,2,0,0,4,10,1
4339,1,1,1,0,0,4,26,0
4340,0,0,3,1,53.99,2,13,1
4341,0,1,1,6,197.96,1,9,1
4342,1,1,1,5,69.99,0,20,0
4343,0,0,1,0,0,1,11,0
4344,0,0,2,3,60.99,6,15,0
4345,0,0,1,0,0,4,2,1
4346,1,1,1,1,52.99,1,23,0
4347,1,0,1,6,59.99,1,1,1
4348,0,0,2,0,0,6,10,0
4349,0,1,2,0,0,1,16,0
4350,1,1,1,2,60.99,2,18,0
4351,0,1,1,0,0,6,16,1
4352,0,0,1,12,63.99,0,13,0
4353,0,1,2,5,109.98,1,13,0
4354,0,1,3,9,81.49,4,12,0
4355,0,1,2,1,194.97,1,23,0
4356,0,0,1,0,0,6,1,0
4357,0,1,3,0,0,3,20,0
4358,1,1,1,0,0,7,16,1
4359,0,0,2,2,59.49,3,12,0
4360,1,0,1,0,0,5,10,0
4361,0,0,2,0,0,7,14,1
4362,0,1,3,1,62.99,5,21,0
4363,1,0,1,1,143.98,7,8,1
4364,0,1,1,0,0,1,19,0
4365,0,1,1,0,0,3,18,0
4366,0,0,2,0,0,6,13,0
4367,1,0,1,0,0,7,24,1
4368,0,1,2,1,54.99,7,28,0
4369,0,1,3,1,58.49,6,14,0
4370,1,0,3,5,54.99,5,10,1
4371,0,1,1,1,47.99,0,22,0
4372,0,0,3,0,0,1,2,1
4373,1,0,1,4,51.99,1,13,1
4374,1,1,1,1,84.98,6,15,0
4375,0,1,3,1,58.99,0,20,0
4376,1,0,1,2,66.99,0,15,0
4377,0,1,3,0,0,1,18,0
4378,1,0,1,1,55.99,0,10,0
4379,0,1,5,11,271.96,5,17,0
4380,0,0,3,0,0,4,4,1
4381,1,0,1,2,64.49,3,5,0
4382,0,1,2,1,53.49,3,23,0
4383,1,1,1,0,0,4,15,0
4384,0,1,2,0,0,1,13,0
4385,0,0,3,3,184.47,1,10,1
4386,0,1,1,0,0,4,17,0
4387,0,0,4,1,82.49,6,12,0
4388,0,0,2,1,57.49,3,17,1
4389,0,1,2,0,0,5,15,1
4390,0,0,4,0,0,1,1,1
4391,0,1,3,1,45.99,0,13,0
4392,1,1,1,2,57.99,6,13,0
4393,0,1,4,1,54.49,5,22,0
4394,0,0,2,3,197.97,3,14,1
4395,1,0,1,3,164.97,1,2,0
4396,0,1,3,0,0,4,14,0
4397,0,0,1,5,49.49,1,11,1
4398,0,0,2,0,0,0,9,0
4399,1,0,3,0,0,5,8,0
4400,1,0,2,0,0,2,7,0
4401,0,1,2,1,118.98,3,18,0
4402,0,1,3,1,77.98,5,21,0
4403,0,1,5,3,71.49,5,22,0
4404,0,1,3,0,0,5,12,0
4405,0,1,2,9,51.99,3,16,0
4406,0,0,4,2,51.99,5,10,1
4407,1,0,1,0,0,5,15,0
4408,0,0,1,0,0,0,1,0
4409,0,1,1,3,58.99,5,12,0
4410,0,0,2,1,53.99,5,7,1
4411,0,1,1,2,66.49,2,23,1
4412,0,1,1,2,55.99,2,11,0
4413,0,1,3,2,185.97,3,13,0
4414,1,0,1,0,0,6,1,0
4415,0,1,1,1,65.99,0,9,0
4416,0,0,1,0,0,5,1,0
4417,0,0,1,2,50.99,1,18,0
4418,0,1,1,4,53.49,5,9,1
4419,0,0,2,0,0,4,11,0
4420,0,0,1,0,0,2,5,0
4421,0,1,3,1,65.49,1,18,1
4422,0,1,1,1,287.96,4,10,0
4423,0,1,3,7,131.98,2,17,0
4424,1,1,1,3,55.99,2,10,0
4425,0,1,3,0,0,0,19,0
4426,0,0,3,5,47.49,5,8,0
4427,0,1,3,2,169.47,7,18,0
4428,0,1,1,1,60.49,7,18,0
4429,0,0,1,8,247.96,3,2,1
4430,0,1,1,0,0,3,13,0
4431,0,1,2,2,144.98,6,26,0
4432,0,1,1,0,0,3,14,0
4433,1,1,3,3,75.99,0,14,0
4434,0,1,2,5,69.99,2,24,0
4435,0,0,2,1,63.99,7,1,1
4436,0,0,2,0,0,4,15,0
4437,1,1,1,0,0,1,17,0
4438,0,1,2,3,66.99,2,28,1
4439,0,1,3,0,0,2,20,0
4440,0,1,2,0,0,0,23,0
4441,0,0,1,0,0,0,19,0
4442,0,1,3,1,79.99,0,14,0
4443,1,0,1,0,0,3,4,1
4444,0,1,3,1,137.98,4,14,0
4445,0,0,3,3,57.99,0,13,0
4446,0,1,2,3,146.98,0,20,0
4447,0,1,3,0,0,0,12,0
4448,0,1,3,4,51.99,2,15,0
4449,0,1,2,2,62.99,4,28,0
4450,0,1,3,2,111.98,1,14,0
4451,0,0,1,0,0,1,13,0
4452,0,1,1,1,58.49,3,24,1
4453,0,0,4,0,0,4,11,1
4454,0,0,1,0,0,4,6,0
4455,0,0,3,1,108.98,6,9,0
4456,0,1,2,0,0,3,11,1
4457,0,0,2,1,51.99,5,12,1
4458,0,1,3,2,67.49,0,21,0
4459,0,1,2,2,49.49,4,22,0
4460,0,1,3,2,44.49,2,19,0
4461,0,1,2,0,0,4,23,0
4462,0,0,2,4,49.99,6,7,1
4463,0,1,1,1,45.99,0,15,0
4464,0,1,2,0,0,5,27,0
4465,0,0,1,0,0,1,4,1
4466,0,0,1,0,0,4,15,0
4467,0,0,3,1,75.99,5,12,0
4468,0,0,1,2,131.98,0,24,0
4469,0,1,3,0,0,5,18,0
4470,1,1,1,6,149.97,5,15,0
4471,0,0,1,1,66.99,5,14,0
4472,1,1,2,2,64.49,3,9,0
4473,0,1,3,1,70.99,1,16,0
4474,0,1,1,1,105.98,5,18,0
4475,0,1,1,0,0,1,15,0
4476,0,0,1,0,0,6,11,0
4477,0,1,1,5,287.96,3,11,0
4478,0,0,1,2,86.98,2,15,0
4479,0,0,5,3,57.99,4,15,0
4480,0,0,4,0,0,4,4,0
4481,0,1,1,1,75.98,0,23,1
4482,0,1,3,3,211.96,6,10,1
4483,0,1,1,2,52.49,5,10,0
4484,0,0,2,1,73.49,1,7,0
4485,0,1,3,0,0,4,13,0
4486,0,0,2,1,65.99,0,10,0
4487,0,1,2,2,206.97,6,15,0
4488,0,0,3,6,66.99,7,11,1
4489,0,1,1,6,164.97,2,8,0
4490,0,0,2,2,65.99,4,5,1
4491,0,0,2,8,56.49,5,9,1
4492,0,1,3,1,55.99,0,19,0
4493,0,1,2,0,0,0,20,0
4494,0,1,3,4,60.99,4,26,0
4495,0,0,2,1,141.98,5,4,0
4496,0,1,3,0,0,0,17,0
4497,0,1,2,4,133.98,5,20,0
4498,0,0,3,0,0,1,9,1
4499,0,1,2,2,83.98,3,13,0
4500,0,1,3,4,62.99,4,19,0
4501,0,0,2,4,58.99,6,2,0
4502,0,1,3,3,46.99,5,20,0
4503,0,1,1,0,0,2,15,0
4504,0,0,1,3,47.99,7,13,0
4505,0,1,2,0,0,6,27,1
4506,0,1,2,2,53.99,5,24,0
4507,0,1,1,1,69.99,0,22,0
4508,0,0,2,0,0,4,12,1
4509,0,1,3,5,49.99,0,18,1
4510,0,1,3,1,68.99,4,30,0
4511,1,0,1,0,0,7,14,1
4512,0,0,1,2,61.99,0,17,1
4513,1,0,1,2,120.98,7,11,0
4514,0,1,3,4,60.99,1,14,0
4515,0,0,1,1,57.99,0,9,0
4516,1,1,1,7,65.99,2,8,1
4517,0,0,2,1,67.99,5,8,0
4518,0,1,4,2,132.98,5,20,0
4519,0,0,1,0,0,0,1,0
4520,0,1,3,6,65.99,5,16,1
4521,0,1,3,0,0,1,5,1
4522,1,0,1,1,68.99,0,18,0
4523,1,1,1,0,0,1,14,0
4524,0,0,4,1,182.97,2,1,0
4525,0,0,3,5,62.49,4,6,1
4526,1,0,1,3,46.99,6,14,1
4527,0,0,3,2,62.49,0,16,1
4528,0,1,1,2,133.98,4,16,0
4529,0,1,1,0,0,2,14,0
4530,0,1,2,0,0,6,22,0
4531,1,1,1,2,101.98,1,22,1
4532,0,1,1,1,77.99,1,14,0
4533,0,0,2,2,110.98,0,13,0
4534,0,0,2,3,98.98,7,13,1
4535,0,0,2,0,0,3,5,0
4536,1,1,1,4,188.97,0,27,0
4537,0,0,2,1,60.99,5,4,1
4538,0,1,1,0,0,4,25,0
4539,0,1,3,4,123.98,5,20,1
4540,1,1,1,3,62.99,0,21,0
4541,0,0,2,0,0,0,14,0
4542,0,0,2,3,46.99,4,2,0
4543,0,0,5,0,0,6,9,0
4544,1,1,1,4,59.99,3,11,0
4545,0,1,4,1,91.98,4,13,1
4546,1,0,1,8,209.97,4,17,0
4547,0,1,1,1,65.99,4,14,0
4548,0,1,2,2,64.99,0,19,0
4549,0,1,3,0,0,6,24,0
4550,0,0,2,6,133.98,5,15,1
4551,1,1,1,3,123.98,2,24,0
4552,0,1,3,0,0,0,18,1
4553,1,1,1,0,0,1,26,1
4554,0,1,1,2,70.99,4,28,0
4555,0,1,3,1,65.99,6,23,0
4556,1,0,1,1,101.98,0,5,0
4557,1,0,1,0,0,5,23,0
4558,0,0,1,3,53.49,0,4,0
4559,0,0,1,1,62.99,3,19,0
4560,0,1,2,2,47.99,1,21,0
4561,1,0,1,0,0,5,1,0
4562,0,0,2,4,67.49,0,7,1
4563,0,1,3,0,0,5,21,0
4564,1,0,1,2,65.99,2,7,1
4565,1,0,1,1,66.49,1,10,1
4566,0,1,3,1,61.99,6,13,0
4567,0,0,2,1,67.99,5,3,0
4568,0,1,3,0,0,1,13,0
4569,1,1,1,2,137.97,7,19,1
4570,0,0,3,1,67.99,3,12,0
4571,0,1,3,1,243.96,5,15,0
4572,1,0,1,1,67.99,7,12,0
4573,0,1,3,3,59.99,2,10,1
4574,0,1,1,1,48.49,3,19,0
4575,0,0,4,1,62.49,7,4,0
4576,0,0,2,2,64.99,1,8,1
4577,1,0,2,1,79.99,4,6,0
4578,0,1,2,1,57.99,4,14,0
4579,0,1,3,0,0,6,19,0
4580,0,1,1,2,57.99,4,10,0
4581,0,1,3,0,0,2,17,1
4582,0,0,3,6,67.99,5,2,1
4583,1,1,1,0,0,5,11,0
4584,1,0,1,0,0,1,2,1
4585,0,0,1,2,48.49,3,19,0
4586,0,0,3,1,45.99,0,3,0
4587,1,0,1,1,97.98,5,12,0
4588,0,1,2,3,181.47,2,14,0
4589,0,0,2,0,0,0,9,1
4590,0,1,1,6,59.99,6,26,0
4591,0,1,2,1,49.99,0,16,1
4592,0,0,2,2,61.49,5,5,1
4593,0,1,1,4,50.49,0,15,1
4594,0,0,3,0,0,4,9,0
4595,1,1,3,4,58.99,5,14,0
4596,0,0,2,4,78.99,0,10,0
4597,1,1,3,3,55.49,5,17,1
4598,0,0,1,0,0,7,4,0
4599,0,1,1,0,0,1,9,0
4600,1,1,1,0,0,1,18,0
4601,0,0,1,1,70.49,4,15,0
4602,1,0,1,1,53.99,1,5,0
4603,1,1,3,4,67.99,7,17,0
4604,1,0,1,2,60.49,2,10,0
4605,0,1,3,0,0,2,23,1
4606,0,0,2,9,63.99,0,2,0
4607,0,1,1,1,55.49,4,24,0
4608,0,1,1,1,80.99,5,29,0
4609,0,0,1,5,69.49,4,1,1
4610,0,1,3,8,132.98,5,22,1
4611,0,1,2,0,0,4,15,0
4612,0,0,2,0,0,5,10,0
4613,0,0,4,1,107.98,0,15,1
4614,0,1,1,1,131.98,7,15,1
4615,1,0,1,2,51.49,0,9,0
4616,0,1,2,1,73.99,1,27,0
4617,0,0,3,2,131.98,1,1,0
4618,1,0,1,4,58.99,4,15,0
4619,1,0,1,0,0,4,5,1
4620,0,1,1,5,66.99,0,22,0
4621,0,0,2,3,60.49,4,2,0
4622,1,1,1,3,194.97,0,16,0
4623,0,0,3,2,59.99,4,1,1
4624,1,0,1,4,61.99,5,14,0
4625,1,0,1,4,50.49,5,19,0
4626,0,1,3,4,50.49,1,17,0
4627,0,1,4,13,57.49,4,16,0
4628,0,0,2,2,127.98,0,11,0
4629,0,0,3,1,42.99,5,7,1
4630,1,1,1,2,56.99,4,22,0
4631,1,0,1,2,54.49,6,7,0
4632,0,1,1,2,151.98,5,11,0
4633,0,1,2,3,60.99,6,24,0
4634,0,0,1,1,58.99,6,11,1
4635,0,1,2,4,263.96,5,26,0
4636,1,1,1,0,0,0,22,0
4637,0,1,2,0,0,1,20,0
4638,0,1,4,0,0,2,19,0
4639,0,1,2,1,60.99,6,19,0
4640,0,0,4,1,218.97,5,9,1
4641,0,0,1,0,0,3,1,1
4642,0,1,3,2,61.99,4,16,0
4643,1,1,1,0,0,5,17,0
4644,0,1,3,0,0,6,19,0
4645,0,1,1,1,150.98,0,14,0
4646,0,1,1,0,0,6,12,0
4647,0,1,2,4,242.97,5,20,0
4648,0,1,2,0,0,5,11,1
4649,0,0,2,2,52.99,6,13,0
4650,0,1,3,0,0,2,18,0
4651,0,1,2,4,52.99,2,19,0
4652,0,1,3,3,200.97,1,20,0
4653,0,1,1,6,36.99,7,23,0
4654,0,0,2,0,0,2,10,0
4655,0,0,3,1,73.49,2,9,0
4656,1,1,1,2,73.49,1,22,0
4657,0,0,3,0,0,4,8,1
4658,0,0,2,0,0,7,2,1
4659,0,1,3,7,75.99,2,25,0
4660,0,0,1,1,57.99,3,17,0
4661,1,0,1,1,54.49,7,1,0
4662,0,0,1,2,227.97,4,2,1
4663,0,0,1,0,0,4,13,0
4664,1,0,1,1,111.98,5,9,0
4665,0,0,2,7,136.98,1,1,0
4666,0,0,1,1,55.99,7,9,1
4667,0,0,1,3,230.97,5,13,0
4668,1,1,1,2,70.99,5,15,1
4669,1,1,3,3,50.99,6,18,1
4670,1,1,3,1,61.49,7,24,0
4671,0,1,3,3,72.49,5,20,0
4672,0,1,5,1,63.99,1,29,1
4673,1,0,3,0,0,7,16,0
4674,0,1,2,0,0,4,12,0
4675,0,1,4,5,111.98,1,9,0
4676,0,1,3,1,79.99,6,20,0
4677,1,0,1,0,0,2,1,0
4678,0,1,1,6,191.97,1,14,0
4679,1,1,1,4,72.49,5,16,0
4680,1,1,1,6,60.49,4,13,0
4681,0,1,3,1,126.98,5,10,0
4682,0,1,3,5,55.99,6,14,0
4683,0,0,3,1,64.49,5,3,1
4684,0,0,1,0,0,0,1,0
4685,0,1,1,4,41.99,4,18,0
4686,0,1,2,5,61.99,6,12,0
4687,0,1,3,0,0,1,18,0
4688,1,1,2,0,0,5,7,0
4689,0,1,3,0,0,5,17,0
4690,0,1,2,0,0,3,19,0
4691,0,1,1,1,62.49,6,16,0
4692,0,1,2,0,0,1,27,1
4693,1,1,1,0,0,4,12,0
4694,1,0,1,4,41.99,2,4,0
4695,0,1,2,4,76.49,5,27,0
4696,1,0,3,0,0,1,14,0
4697,0,1,1,2,51.49,4,10,0
4698,0,1,3,1,112.98,0,18,0
4699,0,1,5,2,179.97,1,22,0
4700,0,1,4,0,0,2,20,0
4701,0,1,3,0,0,0,22,0
4702,0,1,3,1,61.49,6,18,0
4703,1,1,1,6,61.99,2,20,1
4704,0,1,4,0,0,1,10,0
4705,0,1,1,5,209.97,2,16,1
4706,1,1,1,2,105.98,4,21,1
4707,0,1,1,0,0,1,18,0
4708,1,1,1,7,170.97,2,21,0
4709,0,1,2,5,56.99,5,22,0
4710,0,0,4,4,91.99,1,2,1
4711,1,1,1,1,185.97,0,12,1
4712,1,1,1,3,202.47,5,23,0
4713,0,1,2,2,203.96,0,17,0
4714,0,1,1,1,59.49,5,28,0
4715,0,0,1,4,89.98,3,19,0
4716,0,0,3,0,0,0,14,0
4717,0,1,1,0,0,6,16,0
4718,0,1,3,1,53.99,7,18,0
4719,0,0,5,13,60.99,4,10,0
4720,0,0,1,2,63.49,4,6,1
4721,0,1,3,0,0,4,21,0
4722,1,1,1,0,0,5,18,0
4723,0,0,1,0,0,1,16,0
4724,0,1,3,1,44.99,7,17,0
4725,0,1,4,6,153.98,6,9,1
4726,0,0,3,1,182.97,5,1,0
4727,0,1,3,0,0,0,20,0
4728,0,0,1,3,51.99,0,9,1
4729,1,1,1,1,68.99,3,11,0
4730,0,1,1,2,64.99,4,17,0
4731,0,1,1,3,52.49,4,12,1
4732,0,0,3,1,139.98,1,12,0
4733,0,1,1,1,37.99,4,27,0
4734,0,1,5,1,139.98,6,18,0
4735,0,0,3,3,78.49,1,5,1
4736,1,0,2,1,60.49,2,18,0
4737,0,1,3,1,51.99,2,15,0
4738,1,1,1,1,123.98,5,22,0
4739,0,0,3,1,47.49,2,15,0
4740,0,1,1,0,0,0,13,0
4741,1,1,3,0,0,5,16,1
4742,0,0,3,1,141.98,3,10,0
4743,1,1,1,1,46.49,2,29,0
4744,1,1,1,8,61.99,0,27,0
4745,1,1,1,2,51.99,1,14,0
4746,1,0,1,0,0,0,3,0
4747,0,1,3,1,203.97,1,24,1
4748,0,0,1,1,65.49,5,8,1
4749,0,1,3,1,58.49,6,24,1
4750,0,1,2,8,139.98,6,20,1
4751,0,0,1,1,66.99,1,15,1
4752,0,1,1,1,55.99,0,18,1
4753,0,1,1,1,65.99,7,16,0
4754,0,1,1,2,65.99,2,17,0
4755,1,0,2,0,0,3,10,1
4756,1,1,1,0,0,5,15,0
4757,0,0,2,5,49.99,2,13,0
4758,0,1,3,2,53.49,2,18,1
4759,0,0,2,0,0,1,5,0
4760,0,0,1,0,0,1,14,0
4761,0,1,3,1,59.99,4,21,0
4762,0,1,1,3,50.49,5,15,0
4763,0,0,1,2,67.49,7,8,0
4764,0,1,3,0,0,0,13,0
4765,0,0,2,2,145.98,6,2,0
4766,1,0,1,0,0,5,17,1
4767,0,1,2,0,0,0,14,1
4768,0,0,2,0,0,2,1,0
4769,1,1,1,1,197.97,0,24,0
4770,0,1,2,3,70.99,5,28,1
4771,0,0,1,1,41.99,7,3,1
4772,1,1,1,0,0,0,24,1
4773,0,0,3,0,0,3,6,0
4774,0,0,2,0,0,6,15,0
4775,0,1,3,0,0,0,25,0
4776,1,1,1,1,61.99,5,13,0
4777,0,0,4,0,0,2,4,0
4778,1,1,1,1,104.98,6,12,0
4779,0,1,3,3,71.99,4,17,0
4780,0,1,1,4,218.97,3,7,0
4781,1,0,1,3,191.97,1,7,1
4782,0,0,1,3,64.99,6,14,0
4783,0,1,3,1,77.99,5,23,0
4784,0,0,3,3,62.49,4,17,1
4785,1,0,1,0,0,5,3,0
4786,0,1,3,2,49.99,2,18,0
4787,0,1,1,1,50.99,5,17,0
4788,0,1,3,3,265.96,6,19,0
4789,0,1,1,0,0,1,24,0
4790,1,0,2,3,107.98,4,8,0
4791,0,0,3,1,57.99,5,19,0
4792,0,1,2,0,0,2,10,0
4793,0,1,1,3,66.49,6,15,0
4794,1,1,1,1,188.97,5,7,0
4795,0,0,1,5,44.49,4,13,0
4796,0,0,2,1,46.49,1,6,1
4797,1,1,1,9,49.49,5,12,0
4798,1,1,2,1,57.49,0,12,0
4799,0,0,1,0,0,2,12,1
4800,0,1,3,0,0,0,19,0
4801,0,0,2,1,103.98,3,3,0
4802,0,0,4,3,49.49,0,18,0
4803,0,1,3,0,0,6,18,0
4804,0,0,2,1,135.98,3,6,0
4805,0,1,3,0,0,5,19,1
4806,1,1,1,8,47.49,7,20,0
4807,0,1,3,4,126.98,2,17,0
4808,0,0,1,3,55.99,5,12,1
4809,1,0,1,6,54.49,4,4,1
4810,0,0,2,8,129.98,4,8,0
4811,0,0,3,8,65.99,1,13,0
4812,0,1,3,1,75.99,5,15,0
4813,0,1,3,0,0,4,17,0
4814,0,0,2,0,0,1,12,0
4815,1,0,3,3,54.99,1,18,0
4816,0,1,3,4,54.99,0,15,0
4817,0,1,2,1,113.98,1,16,0
4818,0,0,2,1,115.98,3,1,0
4819,0,0,3,3,141.98,6,11,0
4820,0,0,3,0,0,2,14,0
4821,1,0,1,0,0,4,3,1
4822,1,1,1,0,0,0,23,0
4823,0,0,4,1,191.97,4,11,1
4824,0,0,4,1,51.99,4,12,1
4825,0,1,3,0,0,2,15,0
4826,0,0,4,4,119.98,6,8,0
4827,1,1,1,3,191.97,4,15,0
4828,1,0,1,12,66.49,5,21,1
4829,1,1,1,4,71.99,1,21,0
4830,0,0,1,1,50.49,4,9,1
4831,0,1,3,0,0,6,23,0
4832,0,0,1,7,66.99,2,14,0
4833,0,0,2,4,65.99,5,12,1
4834,0,1,3,1,64.49,6,14,1
4835,0,0,3,2,55.99,4,13,0
4836,0,1,3,2,61.49,6,21,0
4837,0,0,1,7,57.99,1,4,0
4838,0,0,2,5,68.99,1,4,1
4839,0,1,1,1,82.99,1,15,0
4840,0,1,1,2,59.99,5,17,0
4841,1,1,1,1,69.49,0,30,1
4842,0,1,3,1,62.49,2,8,1
